
================================================================================
       Inexact Proximal Gradient Type Method   (version:0.1 (2021-09-17))  
================================================================================
Problem Summary: Excuted at 2021-10-1 21:42
Dataset:............................................duke
Data Size:......................................n=44, p=7129
Loss Function:..................................Logistic
Regularizer:....................................Overlapping Group L1
Penalty Parameter:..............................lambda=0.0162
Number of groups:.............................792

Algorithm Parameters:
Termination Conditions: accuracy: 1e-06 | optim scaled: False | time limits:3600.0 | iteration limits:100000
Inexact Strategy: yd: gamma:1.000e-01
Lineserch Parameters: eta:1e-05 | xi:0.5 | beta:1.1
Proximal Stepsize update: heuristic
****************************************************************************************************
   125 2.564e-01 6.029e-01 | 2.758e-02    3 desired 8.416e-01    1 +1.577e-05 +5.911e-05  741    51 |    0   1.000e+00 2.758e-02 |
   126 2.563e-01 6.632e-01 | 3.765e-02    4 desired 1.120e+00    0 +4.634e-05 +1.431e-04  747    45 |    1   5.000e-01 1.882e-02 |
   127 2.555e-01 5.306e-01 | 1.540e-02    4 desired 1.491e+00    0 +8.871e-06 +1.177e-05  747    45 |    0   1.000e+00 1.540e-02 |
   128 2.551e-01 5.837e-01 | 1.627e-02    3 desired 9.020e-01    1 +1.631e-06 +1.859e-05  751    41 |    0   1.000e+00 1.627e-02 |
   129 2.548e-01 6.420e-01 | 1.805e-02    3 desired 1.091e+00    0 +2.409e-05 +3.026e-05  752    40 |    0   1.000e+00 1.805e-02 |
   130 2.544e-01 7.062e-01 | 1.986e-02    4 desired 7.264e-01    1 +1.270e-06 +4.620e-05  755    37 |    0   1.000e+00 1.986e-02 |
   131 2.541e-01 7.768e-01 | 2.386e-02    4 desired 9.668e-01    0 +1.104e-05 +8.115e-05  755    37 |    0   1.000e+00 2.386e-02 |
   132 2.538e-01 8.545e-01 | 3.109e-02    4 desired 6.434e-01    1 +2.561e-05 +1.629e-04  755    37 |    0   1.000e+00 3.109e-02 |
   133 2.538e-01 9.400e-01 | 4.728e-02    3 desired 7.785e-01    0 +3.025e-04 +4.359e-04  752    40 |    1   5.000e-01 2.364e-02 |
   134 2.532e-01 7.520e-01 | 2.220e-02    4 desired 1.036e+00    0 +1.602e-05 +6.592e-05  756    36 |    0   1.000e+00 2.220e-02 |
   135 2.529e-01 8.272e-01 | 2.801e-02    3 desired 6.269e-01    1 +1.436e-05 +1.252e-04  756    36 |    0   1.000e+00 2.801e-02 |
   136 2.528e-01 9.099e-01 | 3.802e-02    4 desired 8.344e-01    0 +3.282e-05 +2.688e-04  760    32 |    1   5.000e-01 1.901e-02 |
   137 2.523e-01 7.279e-01 | 1.450e-02    4 desired 1.111e+00    0 +6.628e-06 +2.631e-05  760    32 |    0   1.000e+00 1.450e-02 |
   138 2.520e-01 8.007e-01 | 1.572e-02    3 desired 6.719e-01    1 +2.650e-06 +3.725e-05  760    32 |    0   1.000e+00 1.572e-02 |
   139 2.518e-01 8.808e-01 | 1.749e-02    3 desired 8.130e-01    0 +1.923e-05 +5.415e-05  762    30 |    0   1.000e+00 1.749e-02 |
   140 2.516e-01 9.689e-01 | 1.903e-02    4 desired 5.411e-01    1 +1.355e-06 +7.369e-05  764    28 |    0   1.000e+00 1.903e-02 |
   141 2.514e-01 1.066e+00 | 2.350e-02    3 desired 6.547e-01    0 +8.056e-05 +1.269e-04  765    27 |    0   1.000e+00 2.350e-02 |
