
================================================================================
       Inexact Proximal Gradient Type Method   (version:0.1 (2021-09-17))  
================================================================================
Problem Summary: Excuted at 2021-10-1 21:41
Dataset:....................................colon_cancer
Data Size:......................................n=62, p=2000
Loss Function:..................................Logistic
Regularizer:....................................Overlapping Group L1
Penalty Parameter:..............................lambda=0.0178
Number of groups:.............................223

Algorithm Parameters:
Termination Conditions: accuracy: 1e-06 | optim scaled: False | time limits:3600.0 | iteration limits:100000
Inexact Strategy: yd: gamma:1.000e-01
Lineserch Parameters: eta:1e-05 | xi:0.5 | beta:1.1
Proximal Stepsize update: heuristic
****************************************************************************************************
    79 3.427e-01 6.493e-01 | 1.323e-02    4 desired 7.920e-01    1 +1.539e-07 +1.676e-05  190    33 |    0   1.000e+00 1.323e-02 |
 Iters.   Obj.    alphak   |  aoptim   its.   Flag  Stepsize  baks    Gap       tarGap    #pz  #pnz | baks    stepsize  |dtaken| |
    80 3.425e-01 7.142e-01 | 1.687e-02    3 desired 9.583e-01    0 +8.616e-06 +3.417e-05  190    33 |    0   1.000e+00 1.687e-02 |
    81 3.424e-01 7.857e-01 | 2.354e-02    3 desired 1.160e+00    0 +6.304e-05 +8.068e-05  191    32 |    1   5.000e-01 1.177e-02 |
    82 3.422e-01 6.285e-01 | 1.196e-02    5 desired 8.489e-01    1 +3.745e-07 +1.254e-05  190    33 |    0   1.000e+00 1.196e-02 |
    83 3.420e-01 6.914e-01 | 1.390e-02    3 desired 1.027e+00    0 +3.649e-06 +2.157e-05  191    32 |    0   1.000e+00 1.390e-02 |
    84 3.419e-01 7.605e-01 | 1.847e-02    4 desired 6.835e-01    1 +1.003e-06 +4.665e-05  188    35 |    0   1.000e+00 1.847e-02 |
    85 3.418e-01 8.366e-01 | 2.689e-02    3 desired 8.271e-01    0 +4.076e-05 +1.177e-04  190    33 |    1   5.000e-01 1.345e-02 |
    86 3.416e-01 6.693e-01 | 1.308e-02    4 desired 1.101e+00    0 +1.799e-06 +1.768e-05  190    33 |    0   1.000e+00 1.308e-02 |
    87 3.414e-01 7.362e-01 | 1.592e-02    4 desired 7.326e-01    1 +7.849e-07 +3.245e-05  191    32 |    0   1.000e+00 1.592e-02 |
    88 3.413e-01 8.098e-01 | 2.262e-02    3 desired 8.865e-01    0 +1.881e-05 +7.871e-05  188    35 |    1   5.000e-01 1.131e-02 |
    89 3.411e-01 6.478e-01 | 1.140e-02    3 desired 1.073e+00    0 +8.843e-06 +1.236e-05  191    32 |    0   1.000e+00 1.140e-02 |
